Title,Author,URL
Classmates Who Voted Kevin McCarthy “Most Likely to Succeed” Express Chagrin,Griffin Bonnin Jones,https://chicagoshadydealer.com/index.php/2023/11/13/classmates-who-voted-kevin-mccarthy-most-likely-to-succeed-express-chagrin/
UCPD Arrests Peaceful Protesters: “The ‘Free Speech’ Thing Stops After 5:30”,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/11/12/ucpd-arrests-peaceful-protesters-the-free-speech-thing-stops-after-530/
10 Things to Say When Someone Asks What You Did This Summer,Maisie Thompson,https://chicagoshadydealer.com/index.php/2023/11/08/10-things-to-say-when-someone-asks-what-you-did-this-summer/
“Record-breaking” O-Mance Lasts an Astonishing 2 Weeks,Jacob Halabe,https://chicagoshadydealer.com/index.php/2023/11/07/record-breaking-o-mance-lasts-an-astonishing-2-weeks/
7 Things to Post on Your Insta Story to Let Your High School Friends Know You Go to Alcohol Parties Now,Maisie Thompson and 2 more,https://chicagoshadydealer.com/index.php/2023/11/07/7-things-to-post-on-your-insta-story-to-let-your-high-school-friends-know-you-go-to-alcohol-parties-now/
First Year Earns Respect of School by Beating Up Biggest Guy on the Quad,Jacob Halabe,https://chicagoshadydealer.com/index.php/2023/11/06/first-year-earns-respect-of-school-by-beating-up-biggest-guy-on-the-quad/
New Paid Internship Program Charges Students Instead of Paying Them,Andrea Zhou,https://chicagoshadydealer.com/index.php/2023/11/06/new-paid-internship-program-charges-students-instead-of-paying-them/
First Year Really Wants You to Know She Also Got into Yale,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/11/05/first-year-really-wants-you-to-know-she-also-got-into-yale/
Op-Ed: You’re Doing Everything Wrong Already,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/10/26/op-ed-youre-doing-everything-wrong-already/
Polsky Center Acquires Kimbark Liquor,William Wang,https://chicagoshadydealer.com/index.php/2023/10/21/polsky-center-acquires-kimbark-liquor/
Summer Internship Spotlight: “I Worked for A Guy Who Played the Kool-Aid Man in Commercials 20 Years Ago”,Maisie Thompson,https://chicagoshadydealer.com/index.php/2023/10/18/summer-internship-spotlight-i-worked-for-a-guy-who-played-the-kool-aid-man-in-commercials-20-years-ago/
Ranking RSOs Based on How Much Your Parents Approve,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/10/17/ranking-rsos-based-on-how-much-your-parents-approve/
Wow! First year Also From New York,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/10/16/wow-first-year-also-from-new-york/
Admissions Announces Class of ’28 Will Be 10 Guys Who Do Quizbowl,Jacob Halabe,https://chicagoshadydealer.com/index.php/2023/10/15/admissions-announces-class-of-28-will-be-10-guys-who-do-quizbowl/
Conversation With Your Roommate’s Parents Extended Indefinitely,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/10/12/conversation-with-your-roommates-parents-extended-indefinitely/
"Chat-GPT Goes on Strike, Cites Poor Working Conditions",Jacob Halabe,https://chicagoshadydealer.com/index.php/2023/10/10/chat-gpt-goes-on-strike-cites-poor-working-conditions/
Radium Punch at Glow Party Causes Controversy,Maisie Thompson,https://chicagoshadydealer.com/index.php/2023/10/08/radium-punch-at-glow-party-causes-controversy/
France and Peru to Trade Places for a Week,Griffin Bonnin Jones,https://chicagoshadydealer.com/index.php/2023/05/22/france-and-peru-to-trade-places-for-a-week/
"Op-Ed: Heartbreaking! Phoebe Bridgers Broke up With Her Boyfriend, Also on a Separate Note, My Parents’ House Is Being Foreclosed on and We Don’t Have a Home",Andre Dang,https://chicagoshadydealer.com/index.php/2023/05/19/op-ed-heartbreaking-phoebe-bridgers-broke-up-with-her-boyfriend-also-on-a-separate-note-my-parents-house-is-being-foreclosed-on-and-we-dont-have-a-home/
Op-Ed: Journalism Means Never Having to Say You’re Sorry,Bret Stephens,https://chicagoshadydealer.com/index.php/2023/05/17/op-ed-journalism-means-never-having-to-say-youre-sorry/
Copy of USG Announces Plan to Recount All Five Votes,Chicago Shady Dealer Newsdesk,https://chicagoshadydealer.com/index.php/2023/05/17/copy-of-usg-announces-plan-to-recount-all-five-votes/
Model UN Becomes Too Powerful; Overthrows Real UN,Vivian Psylos,https://chicagoshadydealer.com/index.php/2023/05/16/model-un-becomes-too-powerful-overthrows-real-un/
"Econ Major Declares for NBA Draft, Cites Fact that Most Draftees Make Millions",William Foster,https://chicagoshadydealer.com/index.php/2023/05/16/econ-major-declares-for-nba-draft-cites-fact-that-most-draftees-make-millions/
Breaking: Class Day Speaker Bret Stephens Discovered to Be 7 Billion Bedbugs in a Suit,Hermosillo Sardinia,https://chicagoshadydealer.com/index.php/2023/05/13/breaking-class-day-speaker-bret-stephens-discovered-to-be-7-billion-bedbugs-in-a-suit/
A Guide to Emotionally Preparing for Canvas Notifications,Justin Bilenker,https://chicagoshadydealer.com/index.php/2023/05/12/a-guide-to-emotionally-preparing-for-canvas-notifications/
Zoo Animal Productivity at Record Low,Griffin Bonnin Jones,https://chicagoshadydealer.com/index.php/2023/05/11/zoo-animal-productivity-at-record-low/
Senioritis Overtakes COVID as Dominant Viral Infection on Campus,Andre Dang and 1 more,https://chicagoshadydealer.com/index.php/2023/05/10/senioritis-overtakes-covid-as-dominant-viral-infection-on-campus/
"Divinity School Discovers New, ‘12% Holier’ God",R.E. Stern,https://chicagoshadydealer.com/index.php/2023/05/09/divinity-school-discovers-new-12-holier-god/
Local Dog Arrested for Practicing as Therapy Dog without License,Katherine Reynolds,https://chicagoshadydealer.com/index.php/2023/05/09/local-dog-arrested-for-practicing-as-therapy-dog-without-license/
Missing: Half an Assistant,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/05/07/missing-half-an-assistant/
Op-Ed: What if We Hide in the Trees Instead of Marching in a Huge Formation?,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/05/06/op-ed-what-if-we-hide-in-the-trees-instead-of-marching-in-a-huge-formation/
"Grunk Invent Weapon, Nation Frighten",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/05/05/grunk-invent-weapon-nation-frighten/
Romanian Government Ranks Safest Campus Bathrooms,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/05/05/romanian-government-ranks-safest-campus-bathrooms/
Man Founds City of Pompeii in Scenic Location,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/05/04/man-founds-city-of-pompeii-in-scenic-location/
Op-Ed: This New Duke Will Fix Everything,Edward A. Meyer,https://chicagoshadydealer.com/index.php/2023/05/04/op-ed-this-new-duke-will-fix-everything/
Nothing Happens in Tiananmen Square,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/05/03/nothing-happens-in-tiananmen-square/
"As Y1K Looms, Mathematicians Raise Concern About Abacus Malfunctions",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/05/03/as-y1k-looms-mathematicians-raise-concern-about-abacus-malfunctions/
Sorry! We’ll Get ‘Em This Time,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/05/02/sorry-well-get-em-this-time/
Third Crusade’s The Charm,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/05/02/third-crusades-the-charm/
We’re Totally Gonna Win This Crusade,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/05/02/were-totally-gonna-win-this-crusade/
John D. Rockefeller founds UChicago in Hopes of Creating Greatest Quizbowl Team on God’s Green Earth,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/05/01/john-d-rockefeller-founds-uchicago-in-hopes-of-creating-greatest-quizbowl-team-on-gods-green-earth/
Op-Ed: Telegraphs are Ruining Our Children’s Productivity,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/05/01/op-ed-telegraphs-are-ruining-our-childrens-productivity/
"Op-Ed: I Am the Emperor, and I Want Dumplings",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/04/30/op-ed-i-am-the-emperor-and-i-want-dumplings/
Area Man Solves Grain Shortage by Inventing Grain,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/04/29/area-man-solves-grain-shortage-by-inventing-grain/
Common Proto-Indo-European Phrases to Learn Before Your Trip to Proto-Indo-Europe,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/04/29/common-proto-indo-european-phrases-to-learn-before-your-trip-to-proto-indo-europe/
Five Code Words Your Teen is Using to Talk About Bootlegging,Griffin Bonnin Jones,https://chicagoshadydealer.com/index.php/2023/04/28/copy-of-five-code-words-your-teen-is-using-to-talk-about-bootlegging/
How to Block Your Ex on Carrier Pigeon,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/04/28/how-to-block-your-ex-on-carrier-pigeon/
"Cavepeople Enjoying Game of Rock, Rock, Stone",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/04/27/cavepeople-enjoying-game-of-rock-rock-stone/
Scientists Finish Figuring Out Which Berries Kill You,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/04/26/scientists-finish-figuring-out-which-berries-kill-you/
"Ye Olde Book Review: The Bible- 7/10, Needs Work",Andre Dang and 1 more,https://chicagoshadydealer.com/index.php/2023/04/26/ye-olde-book-review-the-bible-7-10-needs-work/
Top 20 Men In Your Village Who Aren’t Your Brother,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/04/25/top-20-men-in-your-village-who-arent-your-brother/
Meet the Local Cow Named Least Likely to Burn Down City,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/04/25/meet-the-local-cow-named-least-likely-to-burn-down-city/
Man Shouts Fire in Crowded Library of Alexandria,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/04/24/man-shouts-fire-in-crowded-library-of-alexandria/
"Jackass Runs 26.2 Miles, Demands Medal",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/04/23/jackass-runs-26-2-miles-demands-medal/
Meet UChicago’s First-Ever Econ Major/Econ Minor,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/04/22/meet-uchicagos-first-ever-econ-major-econ-minor/
Summer Breeze Headliner Revealed to be Jazz Harmonica Legend Artie “Fingy-Wingy” Malone,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/04/21/summer-breeze-headliner-revealed-to-be-jazz-harmonica-legend-artie-fingy-wingy-malone/
How I Became Wealthy and Successful Using Just the Sigma Grindset and My Parents’ Emerald Mine,Pascal Knowles,https://chicagoshadydealer.com/index.php/2023/04/20/how-i-became-wealthy-and-successful-using-just-the-sigma-grindset-and-my-parents-emerald-mine/
"I’m Not a Bad Person, I’m Just British (And Other Lies We Tell)",Pascal Knowles,https://chicagoshadydealer.com/index.php/2023/04/19/im-not-a-bad-person-im-just-british-and-other-lies-we-tell/
Powerful! New USG Administration to Spend 130% of Budget on Feeding Self Dinner,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/04/19/powerful-new-usg-administration-to-spend-130-of-budget-on-feeding-self-dinner/
Megan Thee Stallion Donates 45.4 Million Dollars for Hot Girl Stomach Issues Institute at UCMC,Drew Landrowski,https://chicagoshadydealer.com/index.php/2023/04/18/megan-thee-stallion-donates-45-4-million-dollars-for-hot-girl-stomach-issues-institute-at-ucmc/
Six Scrumptious Ways to Make Your HUM Crush Fall in Love with You,Reggie Veggie,https://chicagoshadydealer.com/index.php/2023/04/17/six-scrumptious-ways-to-make-your-hum-crush-fall-in-love-with-you/
"Dean Boyer Unpeels Like Banana to Reveal Younger, Cooler Dean Boyer",Ripley Weaver,https://chicagoshadydealer.com/index.php/2023/04/16/dean-boyer-unpeels-like-banana-to-reveal-younger-cooler-dean-boyer/
UChicago Dining Releases Book of 300 “Adequate” Chicken Recipes,Chicago Shady Dealer Newsdesk,https://chicagoshadydealer.com/index.php/2023/04/15/uchicago-dining-releases-book-of-300-adequate-chicken-recipes/
New Shuttle Route Takes You to a Date with Pete Davidson,Andre Dang and 1 more,https://chicagoshadydealer.com/index.php/2023/04/14/new-shuttle-route-takes-you-to-a-date-with-pete-davidson/
US Government Releases Saved Daylight,Andrea Zhou,https://chicagoshadydealer.com/index.php/2023/04/13/us-government-releases-saved-daylight/
Frat Party Crème Brulée Surprisingly Good,Chicago Shady Dealer Newsdesk,https://chicagoshadydealer.com/index.php/2023/04/12/frat-party-creme-brulee-surprisingly-good/
Senator Asks TikTok CEO How to Do Renegade Dance,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/04/12/senator-asks-tiktok-ceo-how-to-do-renegade-dance/
Harry Styles Showcases New Gender-Defying Steelhead Trout Dress,Sophie Klopfenstein and 1 more,https://chicagoshadydealer.com/index.php/2023/04/11/harry-styles-showcases-new-gender-defying-steelhead-trout-dress/
Call Him Forrest Gump: Second Year Lands Dream Internship Working on a Super Prestigious Shrimping Boat,Chicago Shady Dealer Newsdesk,https://chicagoshadydealer.com/index.php/2023/04/11/call-him-forrest-gump-second-year-lands-dream-internship-working-on-a-super-prestigious-shrimping-boat/
How to Support Pedestrians This Pedestrian Safety Week,Community Advocating for the Reorganization of Cars Raising Abnormal Safety Hazards,https://chicagoshadydealer.com/index.php/2023/04/10/how-to-support-pedestrians-this-pedestrian-safety-week/
Report: Jesus to Take It Easy This Easter,Griffin Bonnin Jones,https://chicagoshadydealer.com/index.php/2023/04/09/report-jesus-will-take-it-easy-this-easter/
"Second, Much-Nicer Couch Found Between Cushions of House Lounge Couch",Chicago Shady Dealer Newsdesk,https://chicagoshadydealer.com/index.php/2023/04/08/second-much-nicer-couch-found-between-cushions-of-house-lounge-couch/
Ron Desantis Slams “Gay Ass” Rainbow Fish Book,Griffin Bonnin Jones,https://chicagoshadydealer.com/index.php/2023/04/07/ron-desantis-slams-gay-ass-rainbow-fish-book/
10 Things to Do in SOSC That Will Send a Message to the Guy That Ghosted You,Chicago Shady Dealer Newsdesk,https://chicagoshadydealer.com/index.php/2023/04/06/10-things-to-do-in-sosc-that-will-send-a-message-to-the-guy-that-ghosted-you/
"“I’m Such A Klepto,” Says White Girl Stealing Banana From Baker",Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/04/05/im-such-a-klepto-says-white-girl-stealing-banana-from-baker/
Report: Wrong Person Shirtless at Point,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/04/04/report-wrong-person-shirtless-at-point/
Writing Tutor Too Uncomfortable to Kick Out Couple Making Out in Cubicle,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/04/03/writing-tutor-too-uncomfortable-to-kick-out-couple-making-out-in-cubicle/
University Introduces Brand-New Career Adviser Adviser Position,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/04/02/university-introduces-brand-new-career-adviser-adviser-position/
RH Family Adopts Dog “To Rub it in Students’ Faces”,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/04/01/rh-family-adopts-dog-to-rub-it-in-students-faces/
New Startup Matches Douchebags to African Safari Animals They Can Kill,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/03/31/new-startup-matches-douchebags-to-african-safari-animals-they-can-kill/
Report: Guy Still Fucking Talking,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/03/30/report-guy-still-fucking-talking/
Wow! First-Year in SOSC Sure Knows a Lot about Hunter Biden’s Laptop,Chicago Shady Dealer,https://chicagoshadydealer.com/index.php/2023/03/29/wow-first-year-in-sosc-sure-knows-a-lot-about-hunter-bidens-laptop/
